episode,total_reward,step
776,86.95468772652384,605913
777,140.48657354430816,606913
778,139.49006828456186,607913
779,99.70455442440924,608913
780,102.40035658422858,609103
781,159.4983320663523,610103
782,164.5922179670888,611103
783,149.32843488642538,612103
784,144.4881117441837,613103
785,149.3066685070371,614103
786,189.60568827023235,615103
787,147.7006916620012,616103
788,167.50523227336816,617103
789,166.90868050599238,618103
790,196.76738664050936,619103
791,165.57188079078333,620103
792,69.66335074510425,620264
793,173.86035961195012,621264
794,151.65059882454807,622264
795,171.31761762668611,623264
796,161.52297821388493,624264
797,148.96257570246237,625264
798,166.7851572232612,626264
799,143.27349957014667,627264
800,120.73066781037778,628264
801,171.99366395021207,629264
802,116.36620274814776,630264
803,153.51413856100407,631264
804,161.45092877937714,632264
805,172.59779342473485,633264
806,151.8509079778305,634264
807,2.4755738247185946,634471
808,155.91543431904574,635471
809,157.511544766086,636471
810,182.8647849021945,637471
811,154.8516879521485,638471
812,88.25299020390958,638625
813,178.1940546160331,639625
814,177.0153466181655,640625
815,166.10695131093962,641625
816,129.83458490297198,642625
817,179.2409559389962,643625
818,63.74082858243492,644625
819,147.35342478370512,645625
820,156.9388209298886,646625
821,180.70799721025105,647625
822,133.0938508520485,648625
823,-110.17934784619138,649128
824,263.15125001560955,649905
825,121.91572533245198,650905
826,143.76682054053526,651905
827,163.91449824062877,652905
828,89.12177549424814,653905
829,133.68087689647655,654905
830,156.62173388234805,655905
831,162.70396892077406,656905
832,171.80828435232252,657905
833,157.20364247060206,658905
834,145.90903235675069,659905
835,151.03322171004402,660905
836,165.01094833030947,661905
837,174.5074152956804,662905
838,146.31061729311477,663905
839,158.1444374306884,664905
840,135.48512007450336,665905
841,151.17873143131874,666905
842,92.99745533161332,667905
843,156.85381378239254,668905
844,129.56129978911486,669905
845,165.24104744117358,670905
846,159.8772714837687,671905
847,139.62851035530912,672905
848,171.98503638556576,673905
849,173.46279724943452,674905
850,48.060422310605645,675055
851,170.1250848917407,676055
852,109.59734481519264,677055
853,167.90471793607867,678055
854,156.99024805004592,679055
855,40.8927126545459,679187
856,161.369533823221,680187
857,137.71958314084625,681187
858,143.7822301381675,682187
859,98.61098177612077,683187
860,168.49649565279833,684187
861,191.558946807716,685187
862,66.76230716332793,685328
863,158.90069862395467,686328
864,124.45756208061356,687328
865,131.94500421665725,688328
866,136.68994484227733,689328
867,133.15548217779724,690328
868,175.21565495972754,691328
869,172.81643521966544,692328
870,159.5339739566698,693328
871,155.18558371352265,694328
872,172.14188161880884,695328
873,85.64180689109344,696328
874,182.30331903416663,697328
875,121.13636249945262,698328
876,176.10853203583974,699328
877,124.26965565473074,700328
878,129.52173053706883,701328
879,139.96554754841054,702328
880,148.18797790106692,703328
881,172.11547338227683,704328
882,154.30374061827024,705328
883,164.744613967865,706328
884,34.53392270207405,706436
885,124.17334248508269,707436
886,146.9984032342618,708436
887,146.71353191224625,709436
888,186.39490747934903,710436
889,194.70628174683225,711436
890,147.49426891740586,712436
891,160.17721971563878,713436
892,171.08435791257943,714436
893,143.36612615850026,715436
894,156.92378166294657,716436
895,187.8447929004905,717436
896,167.85019731489592,718436
897,156.60904030833626,719436
898,72.94594384729862,719525
899,80.56535512953997,719686
900,-49.03596030993504,720686
901,138.11930241956725,721686
902,127.33702892879955,722686
903,153.28950027626706,723686
904,107.86299830753704,724686
905,87.93909296349739,725686
